  1.5000E+05,  7.3688E+02,  2.0228E-02,  9.3656E+01,  4.6299E+03,  3.0000E+00,  1.7631E+03,  3.0000E+00,  4.6299E+03,  9.3656E+01,
  1.5500E+05,  7.3943E+02,  2.1090E-02,  9.7984E+01,  4.6460E+03,  3.0000E+00,  1.8439E+03,  3.0000E+00,  4.6460E+03,  9.7984E+01,
  1.6000E+05,  7.4195E+02,  2.1943E-02,  1.0230E+02,  4.6618E+03,  3.0000E+00,  1.9247E+03,  3.0000E+00,  4.6618E+03,  1.0230E+02,
  1.6500E+05,  7.4444E+02,  2.2788E-02,  1.0659E+02,  4.6775E+03,  3.0000E+00,  2.0056E+03,  3.0000E+00,  4.6775E+03,  1.0659E+02,
  1.7000E+05,  7.4691E+02,  2.3625E-02,  1.1087E+02,  4.6930E+03,  3.0000E+00,  2.0864E+03,  3.0000E+00,  4.6930E+03,  1.1087E+02,
  1.7500E+05,  7.4935E+02,  2.4453E-02,  1.1513E+02,  4.7083E+03,  3.0000E+00,  2.1673E+03,  3.0000E+00,  4.7083E+03,  1.1513E+02,
  1.8000E+05,  7.5177E+02,  2.5274E-02,  1.1938E+02,  4.7235E+03,  3.0000E+00,  2.2482E+03,  3.0000E+00,  4.7235E+03,  1.1938E+02,
  1.8500E+05,  7.5416E+02,  2.6087E-02,  1.2362E+02,  4.7385E+03,  3.0000E+00,  2.3292E+03,  3.0000E+00,  4.7385E+03,  1.2361E+02,
  1.9000E+05,  7.5652E+02,  2.6893E-02,  1.2783E+02,  4.7534E+03,  3.0000E+00,  2.4102E+03,  3.0000E+00,  4.7534E+03,  1.2783E+02,
  1.9500E+05,  7.5886E+02,  2.7691E-02,  1.3203E+02,  4.7680E+03,  3.0000E+00,  2.4911E+03,  3.0000E+00,  4.7680E+03,  1.3203E+02,
  2.0000E+05,  7.6117E+02,  2.8483E-02,  1.3622E+02,  4.7826E+03,  3.0000E+00,  2.5722E+03,  3.0000E+00,  4.7826E+03,  1.3622E+02,
  2.0500E+05,  7.6346E+02,  2.9267E-02,  1.4039E+02,  4.7969E+03,  3.0000E+00,  2.6532E+03,  3.0000E+00,  4.7969E+03,  1.4039E+02,
  2.1000E+05,  7.6572E+02,  3.0044E-02,  1.4455E+02,  4.8111E+03,  3.0000E+00,  2.7343E+03,  3.0000E+00,  4.8111E+03,  1.4455E+02,
  2.1500E+05,  7.6796E+02,  3.0815E-02,  1.4869E+02,  4.8252E+03,  3.0000E+00,  2.8154E+03,  3.0000E+00,  4.8252E+03,  1.4869E+02,
  2.2000E+05,  7.7017E+02,  3.1580E-02,  1.5282E+02,  4.8391E+03,  3.0000E+00,  2.8965E+03,  3.0000E+00,  4.8391E+03,  1.5282E+02,
  2.2500E+05,  7.7236E+02,  3.2338E-02,  1.5693E+02,  4.8529E+03,  3.0000E+00,  2.9777E+03,  3.0000E+00,  4.8528E+03,  1.5693E+02,
  2.3000E+05,  7.7452E+02,  3.3089E-02,  1.6103E+02,  4.8664E+03,  3.0000E+00,  3.0588E+03,  3.0000E+00,  4.8664E+03,  1.6103E+02,
  2.3500E+05,  7.7666E+02,  3.3835E-02,  1.6511E+02,  4.8799E+03,  3.0000E+00,  3.1400E+03,  3.0000E+00,  4.8799E+03,  1.6511E+02,
  2.4000E+05,  7.7877E+02,  3.4575E-02,  1.6918E+02,  4.8932E+03,  3.0000E+00,  3.2212E+03,  3.0000E+00,  4.8932E+03,  1.6918E+02,
  2.4500E+05,  7.8087E+02,  3.5309E-02,  1.7324E+02,  4.9063E+03,  3.0000E+00,  3.3025E+03,  3.0000E+00,  4.9063E+03,  1.7324E+02,
  2.5000E+05,  7.8294E+02,  3.6038E-02,  1.7728E+02,  4.9193E+03,  3.0000E+00,  3.3837E+03,  3.0000E+00,  4.9193E+03,  1.7728E+02,
  2.5500E+05,  7.8498E+02,  3.6761E-02,  1.8131E+02,  4.9322E+03,  3.0000E+00,  3.4650E+03,  3.0000E+00,  4.9322E+03,  1.8131E+02,
  2.6000E+05,  7.8701E+02,  3.7479E-02,  1.8533E+02,  4.9449E+03,  3.0000E+00,  3.5463E+03,  3.0000E+00,  4.9449E+03,  1.8533E+02,
  2.6500E+05,  7.8901E+02,  3.8191E-02,  1.8933E+02,  4.9575E+03,  3.0000E+00,  3.6277E+03,  3.0000E+00,  4.9575E+03,  1.8933E+02,
  2.7000E+05,  7.9098E+02,  3.8899E-02,  1.9332E+02,  4.9699E+03,  3.0000E+00,  3.7090E+03,  3.0000E+00,  4.9699E+03,  1.9332E+02,
  2.7500E+05,  7.9294E+02,  3.9601E-02,  1.9730E+02,  4.9822E+03,  3.0000E+00,  3.7904E+03,  3.0000E+00,  4.9822E+03,  1.9730E+02,
  2.8000E+05,  7.9488E+02,  4.0299E-02,  2.0127E+02,  4.9944E+03,  3.0000E+00,  3.8718E+03,  3.0000E+00,  4.9944E+03,  2.0127E+02,
  2.8500E+05,  7.9679E+02,  4.0992E-02,  2.0522E+02,  5.0064E+03,  3.0000E+00,  3.9532E+03,  3.0000E+00,  5.0064E+03,  2.0522E+02,
data   10021,       10022,       10023,       10024,       10025,       10026,       10027,       10028,       10029,       10030,
$        rpm,   frequency,     damping,        real,        imag,       color,  freq conv.,
  0.0000E+00,  6.4795E+02, -1.0497E-02, -4.2736E+01,  4.0712E+03,  3.0000E+00,  5.6794E+02,  3.0000E+00,  4.0712E+03, -4.2736E+01,
  5.0000E+03,  6.5128E+02, -9.2976E-03, -3.8047E+01,  4.0921E+03,  3.0000E+00,  5.6794E+02,  3.0000E+00,  4.0712E+03, -4.2736E+01,
  1.0000E+04,  6.5459E+02, -8.1113E-03, -3.3361E+01,  4.1129E+03,  3.0000E+00,  4.8792E+02,  3.0000E+00,  4.1130E+03, -3.3358E+01,
  1.5000E+04,  6.5787E+02, -6.9381E-03, -2.8679E+01,  4.1335E+03,  3.0000E+00,  4.0787E+02,  3.0000E+00,  4.1335E+03, -2.8678E+01,
  2.0000E+04,  6.6114E+02, -5.7781E-03, -2.4003E+01,  4.1540E+03,  3.0000E+00,  3.2780E+02,  3.0000E+00,  4.1540E+03, -2.4002E+01,
  2.5000E+04,  6.6438E+02, -4.6311E-03, -1.9332E+01,  4.1744E+03,  3.0000E+00,  2.4771E+02,  3.0000E+00,  4.1744E+03, -1.9331E+01,
  3.0000E+04,  6.6759E+02, -3.4970E-03, -1.4668E+01,  4.1946E+03,  3.0000E+00,  1.6759E+02,  3.0000E+00,  4.1946E+03, -1.4668E+01,
  3.5000E+04,  6.7078E+02, -2.3757E-03, -1.0013E+01,  4.2147E+03,  3.0000E+00,  8.7448E+01,  3.0000E+00,  4.2147E+03, -1.0012E+01,
  4.0000E+04,  6.7395E+02, -1.2670E-03, -5.3652E+00,  4.2345E+03,  3.0000E+00,  7.2806E+00,  3.0000E+00,  4.2345E+03, -5.3645E+00,
  4.5000E+04,  6.7709E+02, -1.7093E-04, -7.2719E-01,  4.2543E+03,  3.0000E+00,  7.2912E+01,  3.0000E+00,  4.2543E+03, -7.2645E-01,
  5.0000E+04,  6.8020E+02,  9.1273E-04,  3.9009E+00,  4.2739E+03,  3.0000E+00,  1.5313E+02,  3.0000E+00,  4.2739E+03,  3.9016E+00,
  5.5000E+04,  6.8329E+02,  1.9841E-03,  8.5183E+00,  4.2933E+03,  3.0000E+00,  2.3337E+02,  3.0000E+00,  4.2933E+03,  8.5190E+00,
  6.0000E+04,  6.8636E+02,  3.0434E-03,  1.3125E+01,  4.3125E+03,  3.0000E+00,  3.1364E+02,  3.0000E+00,  4.3125E+03,  1.3125E+01,
  6.5000E+04,  6.8939E+02,  4.0906E-03,  1.7719E+01,  4.3316E+03,  3.0000E+00,  3.9394E+02,  3.0000E+00,  4.3316E+03,  1.7720E+01,
  7.0000E+04,  6.9241E+02,  5.1261E-03,  2.2301E+01,  4.3505E+03,  3.0000E+00,  4.7426E+02,  3.0000E+00,  4.3505E+03,  2.2302E+01,
  7.5000E+04,  6.9539E+02,  6.1499E-03,  2.6870E+01,  4.3693E+03,  3.0000E+00,  5.5461E+02,  3.0000E+00,  4.3693E+03,  2.6871E+01,
  8.0000E+04,  6.9835E+02,  7.1622E-03,  3.1427E+01,  4.3878E+03,  3.0000E+00,  6.3499E+02,  3.0000E+00,  4.3878E+03,  3.1427E+01,
  8.5000E+04,  7.0128E+02,  8.1632E-03,  3.5969E+01,  4.4062E+03,  3.0000E+00,  7.1539E+02,  3.0000E+00,  4.4062E+03,  3.5969E+01,
  9.0000E+04,  7.0418E+02,  9.1530E-03,  4.0497E+01,  4.4245E+03,  3.0000E+00,  7.9582E+02,  3.0000E+00,  4.4245E+03,  4.0498E+01,
  9.5000E+04,  7.0705E+02,  1.0132E-02,  4.5011E+01,  4.4426E+03,  3.0000E+00,  8.7628E+02,  3.0000E+00,  4.4426E+03,  4.5012E+01,
  1.0000E+05,  7.0990E+02,  1.1100E-02,  4.9511E+01,  4.4604E+03,  3.0000E+00,  9.5677E+02,  3.0000E+00,  4.4604E+03,  4.9511E+01,
  1.0500E+05,  7.1272E+02,  1.2057E-02,  5.3995E+01,  4.4782E+03,  3.0000E+00,  1.0373E+03,  3.0000E+00,  4.4782E+03,  5.3996E+01,
  1.1000E+05,  7.1552E+02,  1.3004E-02,  5.8465E+01,  4.4957E+03,  3.0000E+00,  1.1178E+03,  3.0000E+00,  4.4957E+03,  5.8465E+01,
  1.1500E+05,  7.1828E+02,  1.3941E-02,  6.2919E+01,  4.5131E+03,  3.0000E+00,  1.1984E+03,  3.0000E+00,  4.5131E+03,  6.2919E+01,
  1.2000E+05,  7.2102E+02,  1.4868E-02,  6.7357E+01,  4.5303E+03,  3.0000E+00,  1.2790E+03,  3.0000E+00,  4.5303E+03,  6.7357E+01,
  1.2500E+05,  7.2373E+02,  1.5785E-02,  7.1780E+01,  4.5473E+03,  3.0000E+00,  1.3596E+03,  3.0000E+00,  4.5473E+03,  7.1780E+01,
  1.3000E+05,  7.2642E+02,  1.6692E-02,  7.6187E+01,  4.5642E+03,  3.0000E+00,  1.4403E+03,  3.0000E+00,  4.5642E+03,  7.6187E+01,
  1.3500E+05,  7.2907E+02,  1.7590E-02,  8.0578E+01,  4.5809E+03,  3.0000E+00,  1.5209E+03,  3.0000E+00,  4.5809E+03,  8.0578E+01,
  1.4000E+05,  7.3170E+02,  1.8479E-02,  8.4954E+01,  4.5974E+03,  3.0000E+00,  1.6016E+03,  3.0000E+00,  4.5974E+03,  8.4954E+01,
  1.4500E+05,  7.3430E+02,  1.9358E-02,  8.9313E+01,  4.6138E+03,  3.0000E+00,  1.6824E+03,  3.0000E+00,  4.6138E+03,  8.9313E+01,
  1.5000E+05,  7.3688E+02,  2.0228E-02,  9.3656E+01,  4.6299E+03,  3.0000E+00,  1.7631E+03,  3.0000E+00,  4.6299E+03,  9.3656E+01,
  1.5500E+05,  7.3943E+02,  2.1090E-02,  9.7984E+01,  4.6460E+03,  3.0000E+00,  1.8439E+03,  3.0000E+00,  4.6460E+03,  9.7984E+01,
  1.6000E+05,  7.4195E+02,  2.1943E-02,  1.0230E+02,  4.6618E+03,  3.0000E+00,  1.9247E+03,  3.0000E+00,  4.6618E+03,  1.0230E+02,
  1.6500E+05,  7.4444E+02,  2.2788E-02,  1.0659E+02,  4.6775E+03,  3.0000E+00,  2.0056E+03,  3.0000E+00,  4.6775E+03,  1.0659E+02,
  1.7000E+05,  7.4691E+02,  2.3625E-02,  1.1087E+02,  4.6930E+03,  3.0000E+00,  2.0864E+03,  3.0000E+00,  4.6930E+03,  1.1087E+02,
  1.7500E+05,  7.4935E+02,  2.4453E-02,  1.1513E+02,  4.7083E+03,  3.0000E+00,  2.1673E+03,  3.0000E+00,  4.7083E+03,  1.1513E+02,
  1.8000E+05,  7.5177E+02,  2.5274E-02,  1.1938E+02,  4.7235E+03,  3.0000E+00,  2.2482E+03,  3.0000E+00,  4.7235E+03,  1.1938E+02,
  1.8500E+05,  7.5416E+02,  2.6087E-02,  1.2362E+02,  4.7385E+03,  3.0000E+00,  2.3292E+03,  3.0000E+00,  4.7385E+03,  1.2361E+02,
  1.9000E+05,  7.5652E+02,  2.6893E-02,  1.2783E+02,  4.7534E+03,  3.0000E+00,  2.4102E+03,  3.0000E+00,  4.7534E+03,  1.2783E+02,
  1.9500E+05,  7.5886E+02,  2.7691E-02,  1.3203E+02,  4.7680E+03,  3.0000E+00,  2.4911E+03,  3.0000E+00,  4.7680E+03,  1.3203E+02,
  2.0000E+05,  7.6117E+02,  2.8483E-02,  1.3622E+02,  4.7826E+03,  3.0000E+00,  2.5722E+03,  3.0000E+00,  4.7826E+03,  1.3622E+02,
  2.0500E+05,  7.6346E+02,  2.9267E-02,  1.4039E+02,  4.7969E+03,  3.0000E+00,  2.6532E+03,  3.0000E+00,  4.7969E+03,  1.4039E+02,
  2.1000E+05,  7.6572E+02,  3.0044E-02,  1.4455E+02,  4.8111E+03,  3.0000E+00,  2.7343E+03,  3.0000E+00,  4.8111E+03,  1.4455E+02,
  2.1500E+05,  7.6796E+02,  3.0815E-02,  1.4869E+02,  4.8252E+03,  3.0000E+00,  2.8154E+03,  3.0000E+00,  4.8252E+03,  1.4869E+02,
  2.2000E+05,  7.7017E+02,  3.1580E-02,  1.5282E+02,  4.8391E+03,  3.0000E+00,  2.8965E+03,  3.0000E+00,  4.8391E+03,  1.5282E+02,
  2.2500E+05,  7.7236E+02,  3.2338E-02,  1.5693E+02,  4.8529E+03,  3.0000E+00,  2.9777E+03,  3.0000E+00,  4.8528E+03,  1.5693E+02,
  2.3000E+05,  7.7452E+02,  3.3089E-02,  1.6103E+02,  4.8664E+03,  3.0000E+00,  3.0588E+03,  3.0000E+00,  4.8664E+03,  1.6103E+02,
  2.3500E+05,  7.7666E+02,  3.3835E-02,  1.6511E+02,  4.8799E+03,  3.0000E+00,  3.1400E+03,  3.0000E+00,  4.8799E+03,  1.6511E+02,
  2.4000E+05,  7.7877E+02,  3.4575E-02,  1.6918E+02,  4.8932E+03,  3.0000E+00,  3.2212E+03,  3.0000E+00,  4.8932E+03,  1.6918E+02,
  2.4500E+05,  7.8087E+02,  3.5309E-02,  1.7324E+02,  4.9063E+03,  3.0000E+00,  3.3025E+03,  3.0000E+00,  4.9063E+03,  1.7324E+02,
  2.5000E+05,  7.8294E+02,  3.6038E-02,  1.7728E+02,  4.9193E+03,  3.0000E+00,  3.3837E+03,  3.0000E+00,  4.9193E+03,  1.7728E+02,
  2.5500E+05,  7.8498E+02,  3.6761E-02,  1.8131E+02,  4.9322E+03,  3.0000E+00,  3.4650E+03,  3.0000E+00,  4.9322E+03,  1.8131E+02,
  2.6000E+05,  7.8701E+02,  3.7479E-02,  1.8533E+02,  4.9449E+03,  3.0000E+00,  3.5463E+03,  3.0000E+00,  4.9449E+03,  1.8533E+02,
  2.6500E+05,  7.8901E+02,  3.8191E-02,  1.8933E+02,  4.9575E+03,  3.0000E+00,  3.6277E+03,  3.0000E+00,  4.9575E+03,  1.8933E+02,
  2.7000E+05,  7.9098E+02,  3.8899E-02,  1.9332E+02,  4.9699E+03,  3.0000E+00,  3.7090E+03,  3.0000E+00,  4.9699E+03,  1.9332E+02,
  2.7500E+05,  7.9294E+02,  3.9601E-02,  1.9730E+02,  4.9822E+03,  3.0000E+00,  3.7904E+03,  3.0000E+00,  4.9822E+03,  1.9730E+02,
  2.8000E+05,  7.9488E+02,  4.0299E-02,  2.0127E+02,  4.9944E+03,  3.0000E+00,  3.8718E+03,  3.0000E+00,  4.9944E+03,  2.0127E+02,
  2.8500E+05,  7.9679E+02,  4.0992E-02,  2.0522E+02,  5.0064E+03,  3.0000E+00,  3.9532E+03,  3.0000E+00,  5.0064E+03,  2.0522E+02,
data   10031,       10032,       10033,       10034,       10035,       10036,       10037,       10038,       10039,       10040,
$        rpm,   frequency,     damping,        real,        imag,       color,  freq conv.,
  0.0000E+00,  6.4795E+02, -1.0497E-02, -4.2736E+01,  4.0712E+03,  3.0000E+00,  7.2793E+02,  3.0000E+00,  4.0712E+03, -4.2736E+01,
  5.0000E+03,  6.4459E+02, -1.1710E-02, -4.7427E+01,  4.0501E+03,  3.0000E+00,  7.2793E+02,  3.0000E+00,  4.0712E+03, -4.2736E+01,
  1.0000E+04,  6.4122E+02, -1.2936E-02, -5.2119E+01,  4.0289E+03,  2.0000E+00,  8.0789E+02,  3.0000E+00,  4.0290E+03, -5.2118E+01,
  1.5000E+04,  6.3782E+02, -1.4176E-02, -5.6811E+01,  4.0076E+03,  2.0000E+00,  8.8782E+02,  3.0000E+00,  4.0076E+03, -5.6812E+01,
  2.0000E+04,  6.3441E+02, -1.5429E-02, -6.1502E+01,  3.9861E+03,  2.0000E+00,  9.6774E+02,  3.0000E+00,  3.9861E+03, -6.1503E+01,
  2.5000E+04,  6.3097E+02, -1.6695E-02, -6.6190E+01,  3.9645E+03,  2.0000E+00,  1.0476E+03,  3.0000E+00,  3.9645E+03, -6.6191E+01,
  3.0000E+04,  6.2752E+02, -1.7975E-02, -7.0874E+01,  3.9428E+03,  2.0000E+00,  1.1275E+03,  3.0000E+00,  3.9428E+03, -7.0875E+01,
  3.5000E+04,  6.2405E+02, -1.9269E-02, -7.5554E+01,  3.9210E+03,  2.0000E+00,  1.2074E+03,  3.0000E+00,  3.9210E+03, -7.5555E+01,
  4.0000E+04,  6.2056E+02, -2.0576E-02, -8.0227E+01,  3.8991E+03,  2.0000E+00,  1.2872E+03,  3.0000E+00,  3.8991E+03, -8.0228E+01,
  4.5000E+04,  6.1706E+02, -2.1896E-02, -8.4892E+01,  3.8771E+03,  2.0000E+00,  1.3671E+03,  3.0000E+00,  3.8771E+03, -8.4893E+01,
  5.0000E+04,  6.1354E+02, -2.3229E-02, -8.9548E+01,  3.8550E+03,  2.0000E+00,  1.4469E+03,  3.0000E+00,  3.8550E+03, -8.9550E+01,
  5.5000E+04,  6.1000E+02, -2.4576E-02, -9.4194E+01,  3.8328E+03,  2.0000E+00,  1.5267E+03,  3.0000E+00,  3.8328E+03, -9.4196E+01,
  6.0000E+04,  6.0646E+02, -2.5936E-02, -9.8828E+01,  3.8105E+03,  2.0000E+00,  1.6065E+03,  3.0000E+00,  3.8105E+03, -9.8829E+01,
  6.5000E+04,  6.0289E+02, -2.7309E-02, -1.0345E+02,  3.7881E+03,  2.0000E+00,  1.6862E+03,  3.0000E+00,  3.7881E+03, -1.0345E+02,
  7.0000E+04,  5.9932E+02, -2.8695E-02, -1.0805E+02,  3.7656E+03,  2.0000E+00,  1.7660E+03,  3.0000E+00,  3.7656E+03, -1.0806E+02,
  7.5000E+04,  5.9573E+02, -3.0094E-02, -1.1264E+02,  3.7431E+03,  2.0000E+00,  1.8457E+03,  3.0000E+00,  3.7431E+03, -1.1265E+02,
  8.0000E+04,  5.9214E+02, -3.1505E-02, -1.1722E+02,  3.7205E+03,  2.0000E+00,  1.9255E+03,  3.0000E+00,  3.7205E+03, -1.1722E+02,
  8.5000E+04,  5.8853E+02, -3.2930E-02, -1.2177E+02,  3.6978E+03,  2.0000E+00,  2.0052E+03,  3.0000E+00,  3.6978E+03, -1.2177E+02,
  9.0000E+04,  5.8492E+02, -3.4366E-02, -1.2630E+02,  3.6751E+03,  2.0000E+00,  2.0849E+03,  3.0000E+00,  3.6751E+03, -1.2630E+02,
  9.5000E+04,  5.8129E+02, -3.5815E-02, -1.3081E+02,  3.6524E+03,  2.0000E+00,  2.1646E+03,  3.0000E+00,  3.6524E+03, -1.3081E+02,
  1.0000E+05,  5.7766E+02, -3.7276E-02, -1.3530E+02,  3.6296E+03,  2.0000E+00,  2.2443E+03,  3.0000E+00,  3.6296E+03, -1.3530E+02,
  1.0500E+05,  5.7403E+02, -3.8749E-02, -1.3976E+02,  3.6067E+03,  2.0000E+00,  2.3240E+03,  3.0000E+00,  3.6067E+03, -1.3976E+02,
  1.1000E+05,  5.7039E+02, -4.0234E-02, -1.4419E+02,  3.5839E+03,  2.0000E+00,  2.4037E+03,  3.0000E+00,  3.5839E+03, -1.4419E+02,
  1.1500E+05,  5.6674E+02, -4.1730E-02, -1.4860E+02,  3.5610E+03,  2.0000E+00,  2.4834E+03,  3.0000E+00,  3.5610E+03, -1.4860E+02,
  1.2000E+05,  5.6310E+02, -4.3238E-02, -1.5298E+02,  3.5380E+03,  2.0000E+00,  2.5631E+03,  3.0000E+00,  3.5380E+03, -1.5298E+02,
  1.2500E+05,  5.5945E+02, -4.4756E-02, -1.5732E+02,  3.5151E+03,  2.0000E+00,  2.6428E+03,  3.0000E+00,  3.5151E+03, -1.5732E+02,
  1.3000E+05,  5.5580E+02, -4.6285E-02, -1.6164E+02,  3.4922E+03,  2.0000E+00,  2.7225E+03,  3.0000E+00,  3.4922E+03, -1.6164E+02,
  1.3500E+05,  5.5215E+02, -4.7825E-02, -1.6592E+02,  3.4693E+03,  2.0000E+00,  2.8022E+03,  3.0000E+00,  3.4692E+03, -1.6592E+02,
  1.4000E+05,  5.4850E+02, -4.9376E-02, -1.7016E+02,  3.4463E+03,  2.0000E+00,  2.8818E+03,  3.0000E+00,  3.4463E+03, -1.7017E+02,
  1.4500E+05,  5.4485E+02, -5.0936E-02, -1.7437E+02,  3.4234E+03,  2.0000E+00,  2.9615E+03,  3.0000E+00,  3.4234E+03, -1.7438E+02,
  1.5000E+05,  5.4121E+02, -5.2506E-02, -1.7855E+02,  3.4005E+03,  2.0000E+00,  3.0412E+03,  3.0000E+00,  3.4005E+03, -1.7855E+02,
  1.5500E+05,  5.3757E+02, -5.4086E-02, -1.8268E+02,  3.3776E+03,  2.0000E+00,  3.1209E+03,  3.0000E+00,  3.3776E+03, -1.8268E+02,
  1.6000E+05,  5.3393E+02, -5.5675E-02, -1.8678E+02,  3.3548E+03,  2.0000E+00,  3.2006E+03,  3.0000E+00,  3.3548E+03, -1.8678E+02,
  1.6500E+05,  5.3030E+02, -5.7272E-02, -1.9083E+02,  3.3320E+03,  2.0000E+00,  3.2803E+03,  3.0000E+00,  3.3320E+03, -1.9083E+02,
  1.7000E+05,  5.2668E+02, -5.8879E-02, -1.9484E+02,  3.3092E+03,  2.0000E+00,  3.3600E+03,  3.0000E+00,  3.3092E+03, -1.9485E+02,
